artwork,name,emotion,style,genre
77290,marsden-hartley_pueblo-mountain-1918.jpg,2,3,8
77291,marsden-hartley_red-tree-1910.jpg,8,3,8
77293,marsden-hartley_still-life-no-1-1912.jpg,3,3,15
77295,marsden-hartley_valley-road-1920.jpg,2,3,8
77296,thomas-moran_summer-landscape-with-cows-1856.jpg,2,22,8
77297,thomas-moran_haunted-house-1858.jpg,8,22,8
77298,thomas-moran_childe-roland-to-the-dark-tower-came-1859.jpg,7,22,8
77299,thomas-moran_dusk-wings-1860.jpg,1,22,8
77300,thomas-moran_salvator-rosa-sketching-the-banditi-1860.jpg,2,22,8
77301,thomas-moran_view-of-fairmont-waterworks-philadelphia-1860.jpg,2,22,8
77302,thomas-moran_on-the-catawissa-creek-1862.jpg,2,22,8
77303,thomas-moran_autumn-on-the-wissahickon-1864.jpg,2,22,8
77304,thomas-moran_cresheim-glen-wissahickon-autumn-1864.jpg,1,22,8
77305,thomas-moran_cresheim-glen-wissahickon-autumn-1864-1.jpg,2,22,8
77306,thomas-moran_the-juniata-evening-1864.jpg,3,22,8
77307,thomas-moran_the-wilds-of-lake-superior-1864.jpg,2,22,8
77308,thomas-moran_children-of-the-mountain-1867.jpg,8,22,8
77309,thomas-moran_the-evening-hunter-1867.jpg,7,22,8
77310,thomas-moran_winter-in-the-rockies-1867.jpg,2,22,8
77311,thomas-moran_amalfi-coast-1868.jpg,2,22,8
77312,thomas-moran_autumn-landscape-1867.jpg,1,22,8
77313,thomas-moran_shepherdess-watching-her-flock-1867.jpg,2,22,8
77314,thomas-moran_the-sacrifice-of-isaac-1868.jpg,1,22,8
77315,thomas-moran_forest-scene-1870.jpg,2,22,8
77316,thomas-moran_on-the-wissahickon-near-chestnut-hill-1870.jpg,1,22,8
77317,thomas-moran_canyon-walls-yellowstone-sketch-1871.jpg,2,22,14
77318,thomas-moran_cinnabar-mountain-yellowstone-river-watercolour-1871.jpg,2,22,8
77319,thomas-moran_crystal-falls-watercolour-1871.jpg,2,22,8
77320,thomas-moran_east-wall-of-the-canyon-from-inspiration-point-1871.jpg,3,22,8
77321,thomas-moran_first-sketch-made-in-the-west-at-green-river-wyoming-1871.jpg,2,22,14
77322,thomas-moran_the-grand-canyon-of-the-yellowstone-1872.jpg,1,22,8
77323,thomas-moran_the-chasm-of-the-colorado-1874.jpg,1,22,8
77324,thomas-moran_an-arizona-sunset-near-the-grand-canyon-1898.jpg,8,22,8
77325,thomas-moran_green-river-wyoming-1878.jpg,8,22,8
77326,thomas-moran_mosquito-trail-rocky-mountains-colorado-1874.jpg,1,22,8
77327,thomas-moran_shoshone-falls-snake-river-idaho-1875.jpg,1,22,8
77328,thomas-moran_the-grand-canyon-of-the-yellowstone-1901.jpg,1,22,8
77329,thomas-moran_tower-falls-yellowstone-1876.jpg,3,22,8
77330,thomas-moran_under-the-trees-1865.jpg,2,22,8
77331,albert-marquet_a-horse-in-marseille-1916.jpg,3,21,17
77332,albert-marquet_self-portrait-1904.jpg,5,21,3
77333,albert-marquet_assouan-morning.jpg,2,21,1
77334,albert-marquet_banks-of-the-seine-paris-1896.jpg,2,21,17
77335,albert-marquet_bay-of-naples-1908.jpg,2,21,1
77336,albert-marquet_bouquet-of-flowers-1898.jpg,2,21,10
77337,albert-marquet_carnival-on-the-beach-1906.jpg,8,21,4
77338,albert-marquet_embankments-of-the-seine-in-paris-1907.jpg,2,21,17
77339,albert-marquet_farmyard-at-la-percaillerie-normandy-1901.jpg,2,21,8
77340,albert-marquet_girl-embroidering-seated-in-a-garden-1896.jpg,2,21,4
77341,albert-marquet_harbor-of-menton-1905.jpg,2,21,17
77342,albert-marquet_house-at-saint-tropez-1905.jpg,1,21,17
77343,albert-marquet_july-14th-at-havre-1906.jpg,3,21,17
77344,albert-marquet_le-havre-1911.jpg,2,21,17
77345,albert-marquet_le-jardin-du-luxembourg.jpg,2,21,8
77346,albert-marquet_notre-dame-in-winter-1902.jpg,8,21,17
77347,albert-marquet_nude-on-a-blue-background-1913.jpg,1,21,0
77348,albert-marquet_nude-on-a-divan-1912.jpg,2,21,0
77349,albert-marquet_outskirts-of-paris-1905.jpg,2,21,1
77350,albert-marquet_parisian-suburb-1897.jpg,2,21,8
77351,albert-marquet_pons-charente-maritime-1901.jpg,2,21,17
77352,albert-marquet_port-of-marseilles-1916.jpg,2,21,1
77353,albert-marquet_posters-at-trouville-1906.jpg,5,21,4
77354,albert-marquet_river-scene.jpg,1,21,8
77355,albert-marquet_street-lamp-arcueil-1899.jpg,2,16,17
77356,albert-marquet_the-apse-of-notre-dame-1901.jpg,3,21,17
77357,albert-marquet_the-artist-s-mother-1906.jpg,4,21,4
77358,albert-marquet_the-beach-at-f-camp-1906.jpg,2,21,4
77359,albert-marquet_the-beach-at-sainte-adresse-1906.jpg,2,21,4
77360,albert-marquet_the-blonde-woman.jpg,1,21,0
77361,albert-marquet_the-coffeepot-1902.jpg,2,21,15
77362,albert-marquet_the-louvre-embankment-1905.jpg,3,16,17
77363,albert-marquet_the-pont-neuf-1906.jpg,2,21,17
77364,albert-marquet_the-pont-saint-michel-and-notre-dame-1905.jpg,2,21,17
77365,albert-marquet_the-port-of-algiers-with-haze-1943.jpg,2,21,17
77366,albert-marquet_the-port-of-marseliles-1904.jpg,2,21,1
77367,albert-marquet_the-port-of-saint-tropez-1905.jpg,3,21,1
77368,albert-marquet_the-port-le-havre-1906.jpg,3,21,1
77369,albert-marquet_the-village-of-vosges-1893.jpg,2,21,8
77370,albert-marquet_unloading-sand-1902.jpg,3,21,8
77371,albert-marquet_view-of-agay-1905.jpg,2,21,8
77372,albert-marquet_village-cafe-1900.jpg,2,21,4
77373,frederic-remington_a-gander-pull-1894.jpg,3,24,4
77374,frederic-remington_a-misdeal-1897.jpg,4,24,4
77375,frederic-remington_a-reconnaissance-1902.jpg,1,24,4
77376,frederic-remington_an-assault-on-his-dignity-1906.jpg,7,24,4
77377,frederic-remington_apache-fire-signal-1891.jpg,7,24,4
77378,frederic-remington_arizona-cow-boy-1901.jpg,3,24,9
77379,frederic-remington_bull-fight-in-mexico-1889.jpg,4,24,4
77380,frederic-remington_buying-polo-ponies-in-the-west-1905.jpg,3,24,4
77381,frederic-remington_cavalry-in-an-arizona-sandstorm-1889.jpg,4,24,4
77382,frederic-remington_cracker-cowboys-of-florida-1895.jpg,3,24,4
77383,frederic-remington_hussar-russian-guard-corps.jpg,2,24,4
77384,frederic-remington_modern-comanche-1890.jpg,1,24,9
77385,frederic-remington_mule-train-crossing-the-sierras-1888.jpg,2,24,4
77386,frederic-remington_pool-in-the-desert-1907.jpg,2,24,4
77387,frederic-remington_pretty-mother-of-the-night-white-otter-is-no-longer-a-boy-1900.jpg,4,24,4
77388,frederic-remington_prospecting-for-cattle-range-1889.jpg,3,24,4
77389,frederic-remington_radisson-and-groseilliers-1905.jpg,1,24,4
77390,frederic-remington_ridden-down-detail-1906.jpg,1,24,4
77391,frederic-remington_self-portrait-on-a-horse-1890.jpg,5,24,3
77392,frederic-remington_signaling-the-main-command-1885.jpg,8,24,4
77393,frederic-remington_the-advance-1898.jpg,3,24,4
77394,frederic-remington_the-end-of-the-day-1904.jpg,4,24,4
77395,frederic-remington_the-right-of-the-road-1900.jpg,3,24,4
77396,frederic-remington_the-scout-friends-or-foes-1905.jpg,1,24,4
77397,frederic-remington_the-smoke-signal-1905.jpg,3,24,4
77398,frederic-remington_the-song-of-hiawatha-illustration.jpg,2,24,16
77399,frederic-remington_the-apaches.jpg,3,24,4
77400,frederic-remington_the-cowboy-1902.jpg,7,24,4
77401,frederic-remington_the-trooper-1892.jpg,3,24,9
77402,frederic-remington_what-an-unbranded-cow-has-cost-1895.jpg,4,24,4
77403,frederic-remington_ridden-down-1906.jpg,1,24,4
77404,george-catlin_a-choctaw-woman-1834.jpg,1,25,9
77405,george-catlin_a-village-of-the-hidatsa-tribe-at-knife-river-1832.jpg,2,25,8
77406,george-catlin_ah-yaw-ne-tak-o-r-ron-a-warrior-1831.jpg,4,25,9
77407,george-catlin_ball-players.jpg,2,25,14
77408,george-catlin_ball-play-dance-1835.jpg,3,25,4
77409,george-catlin_ball-play-of-the-choctaw-ball-up-1850.jpg,3,25,4
77410,george-catlin_buffalo-bull-grazing-1845.jpg,4,25,2
77411,george-catlin_buffalo-bull-s-back-fat-stu-mick-o-s-cks-head-chief-of-the-blood-tribe-blackfoot-1832.jpg,4,25,9
77412,george-catlin_co-ee-h-jo-a-seminole-chief-1837.jpg,2,25,9
77413,george-catlin_dance-to-the-berdache-sac-and-fox.jpg,3,25,4
77414,george-catlin_h-tchoo-t-c-knee-snapping-turtle-a-half-breed-1834.jpg,2,25,9
77415,george-catlin_h-l-te-m-l-te-t-z-te-n-ek-ee-sam-perryman-creek-chief-1834.jpg,2,25,9
77416,george-catlin_h-ra-t-a-a-brave-fort-union-crow-apsaalooke-1832.jpg,8,25,9
77417,george-catlin_kee-o-kuk-the-running-fox-1839.jpg,1,25,9
77418,george-catlin_kei-a-gis-gis-a-woman-of-the-plains-ojibwa-1832.jpg,2,25,9
77419,george-catlin_k-t-tee-o-t-b-bee-how-did-he-kill-a-noted-brave-choctaw-1834.jpg,2,25,9
77420,george-catlin_little-bear-hunkpapa-brave-1832.jpg,1,25,9
77421,george-catlin_mah-to-toh-pe-four-bears-mandan-chief-1833.jpg,1,25,9
77422,george-catlin_m-sho-la-t-b-bee-he-who-puts-out-and-kills-chief-of-the-tribe-1834.jpg,2,25,9
77423,george-catlin_osage-warrior-of-the-wha-sha-she-band-a-subdivision-of-hunkah-1834.jpg,2,25,9
77424,george-catlin_osceola-head-chief-seminole-1838.jpg,1,25,9
77425,george-catlin_see-non-ty-a-an-iowa-medicine-man-1845.jpg,1,25,9
77426,george-catlin_sha-k-ka-mint-a-mandan-girl-1832.jpg,2,25,9
77427,george-catlin_shonka-sabe-black-dog-chief-of-the-hunkah-division-of-the-osage-tribe-1834.jpg,1,25,9
77428,george-catlin_sioux-war-council.jpg,2,25,4
77429,george-catlin_the-white-cloud-head-chief-of-the-iowa-1845.jpg,1,25,9
77430,george-catlin_tul-lock-ch-sh-ko-drinks-the-juice-of-the-stone-choctaw-1834.jpg,1,25,9
77431,george-catlin_tul-lock-ch-sh-ko-drinks-the-juice-of-the-stone-in-ball-player-s-dress-choctaw-1834.jpg,5,25,4
77432,hugo-simberg_autumn-ii-1895.jpg,7,11,5
77433,hugo-simberg_boy-from-sakkijarvi-1897.jpg,1,25,9
77434,hugo-simberg_death-listens-1897.jpg,4,11,5
77435,hugo-simberg_devil-by-the-pot-1897.jpg,6,11,5
77436,hugo-simberg_fresco.jpg,4,11,5
77437,hugo-simberg_frost-1895.jpg,7,11,5
77438,hugo-simberg_homeward-bound-1901.jpg,4,11,4
77439,hugo-simberg_king-hobgoblin-sleeping-1896.jpg,4,11,13
77440,hugo-simberg_man-with-red-moustache-1903.jpg,2,25,9
77441,hugo-simberg_morning-milking-1895.jpg,5,11,4
77442,hugo-simberg_mountain-stream-in-caucasia-1899.jpg,7,11,8
77443,hugo-simberg_on-the-stream-of-life-1896.jpg,8,11,5
77444,hugo-simberg_portrait-of-the-sculptor-viktor-malmberg.jpg,4,25,9
77445,hugo-simberg_round-dance-1898.jpg,7,11,5
77446,hugo-simberg_self-portrait-1907.jpg,1,25,3
77447,hugo-simberg_spring-evening-during-the-ice-break-1897.jpg,2,11,8
77448,hugo-simberg_the-artist-s-aunt-1898.jpg,4,25,9
77449,hugo-simberg_the-garden-of-the-dead-1896.jpg,8,11,5
77450,hugo-simberg_the-wind-blows-1897.jpg,2,11,5
77451,hugo-simberg_the-wounded-angel-1903.jpg,4,11,5
77452,hugo-simberg_tuonelan-portilla-1898.jpg,4,11,13
77453,hugo-simberg_two-passengers-1901.jpg,2,11,4
77454,hugo-simberg_waiting-for-dawn-1895.jpg,7,11,5
77455,hugo-simberg_winger-dance-1903.jpg,2,11,4
77456,hugo-simberg_woman-1890.jpg,7,25,9
77457,emile-claus_a-meeting-on-the-bridge.jpg,2,25,4
77458,emile-claus_afternoon-along-the-river.jpg,5,25,4
77459,emile-claus_charlotte-dufaux-in-her-wedding-dress-1886.jpg,1,25,9
77460,emile-claus_cow.jpg,2,25,2
77461,emile-claus_the-caving-in-bank.jpg,2,25,8
77462,emile-claus_le-pique-nique-1887.jpg,2,25,4
77463,emile-claus_orchard-in-flanders.jpg,2,25,4
77464,emile-claus_the-beet-harvest-1890.jpg,2,25,4
77465,emile-claus_the-cock-fight-1882.jpg,4,25,4
77466,emile-claus_the-old-gardener-1885.jpg,8,25,4
77485,kazuo-nakamura_august-morning-1961.jpg,2,17,8
77486,kazuo-nakamura_autumn-1955.jpg,2,17,8
77487,kazuo-nakamura_blue-reflections-1963.jpg,2,17,8
77488,kazuo-nakamura_central-4.jpg,8,17,6
77489,kazuo-nakamura_city-s-suburb.jpg,8,17,6
77490,kazuo-nakamura_composition-10-51-1951.jpg,8,17,6
77491,kazuo-nakamura_hillside-1954.jpg,8,17,6
77492,kazuo-nakamura_in-space-blue-irises-1967.jpg,2,17,10
77493,kazuo-nakamura_infinite-waves-1957.jpg,5,17,6
77494,kazuo-nakamura_inner-structure-1955.jpg,2,17,6
77495,kazuo-nakamura_inner-structure-no-5-1955.jpg,8,17,6
77496,kazuo-nakamura_inner-structure-1954.jpg,8,17,6
77497,kazuo-nakamura_inner-view-3-1955.jpg,0,17,6
77498,kazuo-nakamura_inner-view-1954.jpg,8,17,6
77499,kazuo-nakamura_into-space-3-1957.jpg,3,17,6
77500,kazuo-nakamura_morning-mist-1951.jpg,2,17,6
77501,kazuo-nakamura_number-structure-5-1983.jpg,2,17,6
77502,kazuo-nakamura_number-structure-3-1981.jpg,2,17,6
77503,kazuo-nakamura_pine-forest-1956.jpg,2,17,8
77504,kazuo-nakamura_reflection-1989.jpg,1,17,8
77505,kazuo-nakamura_solitude-7-1973.jpg,2,17,8
77506,kazuo-nakamura_spatial-concept-1968.jpg,5,10,6
77509,kazuo-nakamura_summer-storm-1982.jpg,8,17,8
77510,kazuo-nakamura_three-plants.jpg,2,3,10
77511,kazuo-nakamura_time-and-space-series-2-1974.jpg,8,10,6
77512,kazuo-nakamura_time-and-space-series-1-1974.jpg,8,10,6
77513,kazuo-nakamura_topology-series-1-1968.jpg,8,10,6
77514,kazuo-nakamura_topology-spatial-concepts-1968.jpg,8,10,6
77516,kazuo-nakamura_untitled-2-potted-plants.jpg,2,3,10
77517,kazuo-nakamura_watercolor-1953.jpg,2,17,8
77518,kazuo-nakamura_white-landscape-1953.jpg,8,17,8
77519,abidin-dino_antibes-1961.jpg,8,17,6
77520,abidin-dino_antibes-1961-1.jpg,8,17,6
77526,abidin-dino_drawing-pain-self-portrait-1967.jpg,5,3,3
77527,abidin-dino_drawing-pain-1968.jpg,4,3,7
77540,abidin-dino_nomads-portrait-of-a-woman-1940.jpg,7,3,9
77543,abidin-dino_saman-sar-s-illustration.jpg,5,17,16
77544,abidin-dino_self-portrait-1973.jpg,6,3,3
77545,abidin-dino_abstract-composition.jpg,8,17,6
77549,abidin-dino_unknown-title-2.jpg,4,17,6
77556,abidin-dino_unknown-title-8.jpg,8,17,6
77566,henry-herbert-la-thangue_a-hillside-village-in-provence-france-1914.jpg,1,24,8
77567,henry-herbert-la-thangue_a-ligurian-bay.jpg,2,24,8
77568,henry-herbert-la-thangue_a-ligurian-flower-girl.jpg,2,24,4
77569,henry-herbert-la-thangue_a-ligurian-gulf-1920.jpg,2,24,8
77570,henry-herbert-la-thangue_a-ligurian-shepherdess.jpg,8,24,4
77571,henry-herbert-la-thangue_a-ligurian-valley-italy-1910.jpg,6,24,8
77572,henry-herbert-la-thangue_a-mountain-frontier-1910.jpg,2,24,8
77573,henry-herbert-la-thangue_a-proven-al-castle.jpg,2,24,8
77574,henry-herbert-la-thangue_a-proven-al-fountain.jpg,2,24,17
77575,henry-herbert-la-thangue_a-proven-al-morning.jpg,4,24,8
77576,henry-herbert-la-thangue_a-proven-al-stream-1903.jpg,2,24,4
77577,henry-herbert-la-thangue_a-sussex-farm-1904.jpg,6,24,4
77578,henry-herbert-la-thangue_a-veronese-road.jpg,2,24,4
77579,henry-herbert-la-thangue_an-andalucian.jpg,2,24,9
77580,henry-herbert-la-thangue_an-old-italian-garden-1927.jpg,2,24,4
77581,henry-herbert-la-thangue_ancient-proven-al-road-1920.jpg,1,24,4
77582,henry-herbert-la-thangue_at-the-well.jpg,2,24,4
77583,henry-herbert-la-thangue_crying-fish-in-spain.jpg,5,24,4
77584,henry-herbert-la-thangue_farm-near-horsey-norfolk-1885.jpg,2,24,8
77585,henry-herbert-la-thangue_gathering-bracken-1899.jpg,2,24,4
77586,henry-herbert-la-thangue_gathering-oranges-1929.jpg,2,24,4
77587,henry-herbert-la-thangue_gathering-plums-1901.jpg,1,24,4
77588,henry-herbert-la-thangue_gathering-wool.jpg,8,24,4
77589,henry-herbert-la-thangue_goats-at-a-fountain-1926.jpg,4,24,4
77590,henry-herbert-la-thangue_going-out-with-the-cows-1924.jpg,3,24,4
77591,henry-herbert-la-thangue_in-the-dauphin-1885.jpg,1,24,4
77592,henry-herbert-la-thangue_in-the-orchard-1893.jpg,1,24,4
77593,henry-herbert-la-thangue_landscape-study-1889.jpg,2,24,4
77594,henry-herbert-la-thangue_leaving-home-1890.jpg,4,25,4
77595,henry-herbert-la-thangue_ligurian-artrobus.jpg,2,24,8
77596,henry-herbert-la-thangue_ligurian-bridle-path-1920.jpg,2,24,8
77597,henry-herbert-la-thangue_mowing-bracken.jpg,2,24,4
77598,henry-herbert-la-thangue_nightfall-the-gleaners-1895.jpg,4,24,4
77599,henry-herbert-la-thangue_nude-study.jpg,3,24,0
77600,henry-herbert-la-thangue_on-the-ramparts.jpg,2,24,4
77601,henry-herbert-la-thangue_packing-cherries-in-provence-france-1923.jpg,2,24,4
77602,henry-herbert-la-thangue_packing-stocks-1920.jpg,4,24,4
77603,henry-herbert-la-thangue_portrait-of-a-young-girl-1880.jpg,4,25,9
77604,henry-herbert-la-thangue_portrait-of-the-artist-s-wife.jpg,8,24,9
77605,henry-herbert-la-thangue_r-h-la-thangue-portrait-of-the-artist-s-father-1882.jpg,8,24,9
77606,henry-herbert-la-thangue_roman-campagna.jpg,2,24,8
77607,henry-herbert-la-thangue_selling-chickens-in-liguria-1906.jpg,4,24,4
77608,henry-herbert-la-thangue_some-poor-people.jpg,8,24,4
77609,henry-herbert-la-thangue_study-of-a-boy-in-a-black-hat-before-a-cornfield.jpg,4,24,14
77610,henry-herbert-la-thangue_study-of-the-bust-of-a-young-cornishwoman-with-a-window-behind.jpg,8,24,14
77611,henry-herbert-la-thangue_stumping-the-cow.jpg,2,24,4
77612,henry-herbert-la-thangue_the-appian-way-1920.jpg,1,24,4
77613,henry-herbert-la-thangue_the-aqueduct.jpg,2,24,4
77614,henry-herbert-la-thangue_the-boat-builder-s-yard-cancale-brittany-1881.jpg,4,24,4
77615,henry-herbert-la-thangue_the-connoisseur-1887.jpg,2,25,4
77616,henry-herbert-la-thangue_the-festa.jpg,2,24,4
77617,henry-herbert-la-thangue_the-harvesters-supper-1903.jpg,2,24,4
77618,henry-herbert-la-thangue_the-man-with-the-scythe-1896.jpg,2,25,4
77619,henry-herbert-la-thangue_the-mulberry-tree.jpg,2,24,8
77620,henry-herbert-la-thangue_the-plough-boy-1900.jpg,2,24,4
77621,henry-herbert-la-thangue_the-watersplash-1900.jpg,8,24,4
77622,henry-herbert-la-thangue_the-young-farmhand-1885.jpg,4,24,9
77623,henry-herbert-la-thangue_trellised-vines.jpg,2,24,8
77624,henry-herbert-la-thangue_violets-for-perfume-1913.jpg,2,24,4
77625,william-turner_shore-scene-with-waves-and-breakwater-1835.jpg,4,22,1
77626,william-turner_coast-scene-1845.jpg,2,22,14
77627,william-turner_figures-on-a-beach-1845.jpg,2,22,14
77628,william-turner_red-sky-over-a-beach-1845.jpg,2,22,14
77629,william-turner_riders-on-a-beach-1835.jpg,1,22,14
77630,william-turner_sailing-boat-in-a-rough-sea-1845.jpg,8,22,14
77631,william-turner_ship-in-a-storm-1845.jpg,3,22,14
77632,william-turner_sunset-seen-from-a-beach-with-breakwater-1845.jpg,8,22,14
77633,william-turner_two-figures-on-a-beach-with-a-boat-1845.jpg,2,22,14
77634,william-turner_waves-breaking-on-a-beach-1845.jpg,4,22,14
77635,william-turner_the-fighting-temeraire-tugged-to-her-last-berth-to-be-broken-up-1839.jpg,8,22,1
77636,grace-cossington-smith_before-the-arches-met-1930.jpg,3,21,17
77637,grace-cossington-smith_black-mountain-1931.jpg,3,21,8
77638,grace-cossington-smith_bridge-pillar-1929.jpg,8,21,17
77639,grace-cossington-smith_bulli-pier-south-coast-1931.jpg,8,21,8
77640,grace-cossington-smith_centre-of-a-city-1925.jpg,4,21,17
77641,grace-cossington-smith_extravaganza-1921.jpg,3,21,4
77642,grace-cossington-smith_figure-through-flowers-1935.jpg,2,21,9
77643,grace-cossington-smith_flannel-flowers-and-gum-leaves-1928.jpg,2,21,10
77644,grace-cossington-smith_foxgloves-growing-1929.jpg,2,21,10
77645,grace-cossington-smith_girl-seated-wearing-hat-1908.jpg,2,21,14
77646,grace-cossington-smith_govett-s-leap-1933.jpg,3,21,8
77647,grace-cossington-smith_self-portrait-1948.jpg,8,21,3
77648,grace-cossington-smith_harbour-from-kirribilli-1937.jpg,3,21,8
77649,grace-cossington-smith_house-with-trees-1935.jpg,2,21,17
77650,grace-cossington-smith_krinkley-konks-sleeping-1928.jpg,2,21,2
77651,grace-cossington-smith_landscape-at-pentecost-1929.jpg,3,21,8
77652,grace-cossington-smith_landscape-with-flowering-peach-1932.jpg,2,21,8
77653,grace-cossington-smith_lily-growing-in-a-field-by-the-sea-1927.jpg,3,21,10
77654,grace-cossington-smith_open-window-1919.jpg,2,21,4
77655,grace-cossington-smith_quaker-girl-1915.jpg,2,21,9
77656,grace-cossington-smith_reinforcements-troops-marching-1917.jpg,8,21,4
77657,grace-cossington-smith_sea-wave-1931.jpg,2,21,8
77658,grace-cossington-smith_strike-1917.jpg,8,21,4
77659,grace-cossington-smith_sunny-morning-cows-at-lanyon-1916.jpg,4,21,8
77660,grace-cossington-smith_teacups-the-harlequin-set-1928.jpg,2,21,15
77661,grace-cossington-smith_the-curve-of-the-bridge-1929.jpg,1,21,17
77662,grace-cossington-smith_the-reader-1916.jpg,2,21,4
77663,grace-cossington-smith_the-sock-knitter-1915.jpg,2,21,4
77664,grace-cossington-smith_things-on-an-iron-tray-on-the-floor-1928.jpg,2,21,15
77665,grace-cossington-smith_waratah-1928.jpg,2,21,10
77666,grace-cossington-smith_yarralumla-1932.jpg,8,21,8
77667,ralph-hotere_avignon-painting-1978.jpg,8,10,6
77668,ralph-hotere_black-cerulean-1999.jpg,8,10,6
77669,ralph-hotere_black-painting-1964.jpg,7,10,6
77670,ralph-hotere_black-painting-indigo-violet-vi-1969.jpg,7,10,6
77671,ralph-hotere_dawn-water-poem-iii-after-manhire-1985.jpg,8,17,6
77672,ralph-hotere_drawing-for-ian-wedde-pathway-to-the-sea-1975.jpg,7,17,6
77673,ralph-hotere_kei-muri-i-te-awe-kapara-shadowed-behind-the-tattooed-face-1972.jpg,8,17,6
77674,ralph-hotere_polaris-1983.jpg,8,17,6
77675,ralph-hotere_red-on-black-1969.jpg,8,10,6
77676,ralph-hotere_song-cycle-1988.jpg,7,17,6
77677,ralph-hotere_the-seasons-part-i-and-ii-1976.jpg,2,10,6
77678,ralph-hotere_towards-aramoana-drawing-for-a-black-window-1981.jpg,8,17,6
77679,ralph-hotere_tukua-mai-he-kaponga-oneone-ki-au-hai-tangi-send-me-a-handful-of-soil-1972.jpg,7,17,6
77680,ralph-hotere_untitled-1988.jpg,7,17,6
77681,ralph-hotere_vive-aramoana-1980.jpg,8,17,6
77682,ralph-hotere_white-drip.jpg,8,10,6
77683,ralph-hotere_woman-1965.jpg,8,17,7
77684,ralph-hotere_working-drawing-for-music-faculty-auckland-university-1985.jpg,8,10,14
77685,john-lavery_the-chess-players-1929.jpg,2,24,4
77686,john-lavery_a-da-a-moorish-maid.jpg,1,24,9
77687,john-lavery_bathing-in-the-lido-venice-1912.jpg,2,24,4
77688,john-lavery_boating-on-the-thames-1890.jpg,6,24,4
77689,john-lavery_evelyn-farquhar-1906.jpg,5,24,9
77690,john-lavery_japanese-switzerland-1913.jpg,2,24,9
77691,john-lavery_le-mort-du-cygne-anna-pavlova-1911.jpg,4,24,9
77692,john-lavery_mrs-guthrie-1898.jpg,6,24,9
77693,john-lavery_mrs-lavery-sketching-1910.jpg,2,24,9
77694,john-lavery_sutton-courtenay-summer-on-the-river-or-the-wharf-1917.jpg,2,24,4
77695,john-lavery_the-fairy-fountain-glasgow-international-exhibition-1888.jpg,1,24,7
77696,john-lavery_the-glasgow-exhibition-1888.jpg,2,24,4
77697,john-lavery_the-golf-course-north-berwick-1922.jpg,2,24,8
77698,john-lavery_the-jockeys-dressing-room-at-ascot-1923.jpg,3,24,4
77699,john-lavery_the-red-rose-1923.jpg,4,24,9
77700,john-lavery_the-tennis-party-1885.jpg,2,24,4
77714,johann-koler_ema-portree-1857.jpg,4,22,9
77715,johann-koler_eve-with-a-pomegranate-1880.jpg,2,22,0
77716,johann-koler_faithful-guardian-1878.jpg,2,22,4
77717,johann-koler_friedrich-reinhold-kreutzwald-reading-the-kalevipoeg-in-manuscript-1864.jpg,1,22,9
77718,johann-koler_girl-at-the-spring-1862.jpg,2,22,4
77719,johann-koler_ketraja.jpg,4,22,4
77720,johann-koler_portrait-of-hugo-treffner-1886.jpg,1,22,9
77721,johann-koler_portrait-of-the-artist-s-father-1864.jpg,4,22,9
77722,johann-koler_self-portrait-1859.jpg,7,22,3
77723,johann-koler_the-artist-s-birthplace-1863.jpg,7,22,8
77724,johann-koler_the-portrait-of-nikolai-petrovitsch-semjonovs-daughter-1865.jpg,2,22,9
77725,vicente-manansala_ang-magbabayo-pounding-rice-1979.jpg,2,7,4
77726,vicente-manansala_birds-of-paradise.jpg,8,7,2
77727,vicente-manansala_candle-vendors-1976.jpg,8,7,4
77728,vicente-manansala_community.jpg,1,7,17
77729,vicente-manansala_luksong-tinik-jumping-over-thorns-1973.jpg,3,7,4
77730,vicente-manansala_machinery.jpg,3,7,7
77731,vicente-manansala_madonna-and-child-1966.jpg,2,7,12
77732,vicente-manansala_madonna-of-the-slums-1950.jpg,4,7,4
77733,vicente-manansala_man-girl-and-cock-1953.jpg,2,7,9
77734,vicente-manansala_market-vendors-1949.jpg,2,7,4
77735,vicente-manansala_mother-and-child-1981.jpg,2,7,4
77736,vicente-manansala_philippines-mother-and-child-1965.jpg,2,7,4
77737,vicente-manansala_planting-rice-1967.jpg,4,7,4
77738,vicente-manansala_still-life-1957.jpg,2,7,15
77739,vicente-manansala_still-life.jpg,7,7,15
77740,vicente-manansala_the-bird-seller-1976.jpg,4,7,4
77741,vicente-manansala_the-musicians.jpg,2,7,4
77742,vicente-manansala_two-men-with-cockerel.jpg,2,7,4
77743,vicente-manansala_untitled-bamboos.jpg,2,7,10
77744,vicente-manansala_untitled-landscape-1966.jpg,8,7,8
77745,vicente-manansala_untitled.jpg,1,7,15
77746,vicente-manansala_vendors-from-the-market-place.jpg,3,7,4
77756,alfred-jensen_interlacing-colors-i-1959.jpg,8,17,6
77772,alfred-jensen_untitled-1960.jpg,5,17,6
77773,alfred-jensen_untitled-1961.jpg,4,17,6
77778,taras-shevchenko_vydubychi-monastery-in-kyiv-1844.jpg,2,22,17
77779,taras-shevchenko_catholic-church-in-kyiv-1846.jpg,3,22,17
77780,taras-shevchenko_all-saints-church-at-kiev-pechersk-lavra-1846.jpg,2,22,17
77781,taras-shevchenko_vasylkiv-fort-in-kyiv-1846.jpg,8,22,17
