artwork,style,genre,emotion
44413,3,17,2
44411,3,0,8
44409,3,0,2
44407,3,17,8
44406,3,17,5
44401,3,4,8
44384,3,9,5
44399,3,9,7
44395,3,9,5
44393,3,9,6
44386,3,9,6
44383,3,4,2
44381,3,15,8
44373,3,0,5
44372,3,0,4
44371,3,0,3
44369,3,0,8
44367,3,4,2
44365,3,0,2
44363,3,4,2
44361,3,8,2
44358,3,8,3
44357,3,4,8
44356,3,8,3
44353,3,4,2
44352,7,4,5
44342,7,4,8
44341,3,0,3
44328,3,4,2
44326,3,8,2
44315,3,0,3
44314,3,9,7
44310,3,9,4
44309,3,4,4
44302,3,17,3
44300,3,8,2
44299,3,8,2
44296,3,0,5
44295,3,8,2
44293,3,0,7
44292,3,0,8
44283,3,4,8
44281,3,9,2
44280,3,8,2
44277,3,9,2
44266,3,9,2
44264,3,9,2
44262,3,4,8
44259,3,8,2
44254,3,4,3
44249,3,4,5
44251,3,4,5
44247,3,14,6
44242,3,4,5
44238,3,0,8
44234,3,4,3
44236,3,4,3
44233,3,4,5
44230,3,8,2
44227,3,2,2
44225,3,0,6
44221,3,8,3
44214,3,9,2
44207,3,0,3
44206,3,0,8
44203,3,4,4
44199,3,4,8
44197,3,4,2
59913,4,4,5
59887,4,4,3
59885,4,4,5
59882,4,3,5
59880,4,4,2
59879,4,4,6
59878,4,4,3
59871,4,0,4
59870,4,0,2
59866,4,4,7
59867,4,0,6
59862,4,0,5
59857,4,4,8
59848,4,4,8
59845,4,0,4
81108,3,7,2
81104,3,17,8
81096,3,9,8
81095,3,8,2
81093,3,8,7
81092,3,17,2
81077,3,5,6
81074,3,17,2
73707,17,5,8
73698,3,4,7
56429,24,4,2
56686,21,4,2
56427,24,4,2
56437,24,4,2
56430,21,9,8
56688,24,0,4
56436,24,4,4
56435,21,4,8
56426,24,4,8
80806,21,4,2
77466,25,4,8
77463,25,4,2
77458,25,4,5
61271,3,0,6
61267,3,12,8
61265,3,8,2
61259,3,9,4
61256,3,12,3
61250,3,10,2
61247,3,10,2
61246,3,9,8
61245,3,12,2
61244,3,9,2
61241,3,8,2
69058,19,7,4
69056,10,6,8
69037,10,6,8
69036,10,6,8
69053,23,6,5
69052,19,7,2
69031,10,6,8
65798,23,6,3
67374,23,6,2
67368,10,6,8
67373,23,6,3
69033,10,6,8
69039,19,7,2
67377,23,6,5
74088,1,11,8
74085,1,11,2
70329,22,0,3
74080,1,11,2
70327,24,4,2
70326,24,4,2
74074,1,11,8
74073,1,11,3
74067,1,4,2
71241,17,2,3
71245,17,2,6
71243,17,4,6
71236,17,2,4
71235,17,6,2
71234,17,7,7
3357,28,12,2
3336,28,12,2
3334,28,12,4
3314,28,12,4
3310,28,12,4
3309,28,12,7
3304,28,9,2
3298,28,9,7
3288,28,9,2
3290,28,9,2
3284,28,9,5
3275,28,12,3
3271,28,9,5
3238,28,12,7
3231,28,12,5
3226,28,9,2
3218,28,9,5
3217,28,4,2
71961,21,3,2
71953,21,8,8
32595,3,9,4
32594,1,17,8
32591,1,9,2
32588,1,9,5
32586,3,9,5
32585,3,9,4
32577,24,8,2
32571,3,9,2
32569,3,4,5
32568,3,4,8
32566,3,9,4
32563,3,9,7
32556,1,17,7
32548,3,4,6
32544,3,8,3
32542,3,9,2
32538,3,9,8
32534,3,8,2
32533,1,17,2
32532,3,14,2
32529,1,17,8
32528,1,17,3
32527,3,14,8
32525,3,0,8
32524,3,0,6
32514,3,14,6
32510,1,17,2
32509,1,8,2
32503,1,3,4
32500,3,3,5
32499,3,3,6
32506,3,3,5
32493,3,3,6
32484,3,9,2
32476,3,9,2
32475,3,9,3
32473,3,9,2
32471,1,8,2
32469,24,1,8
32467,3,9,8
32463,3,4,8
32462,3,4,6
32461,3,4,2
32459,1,4,8
32455,3,9,8
32451,3,9,2
32444,3,9,4
32440,1,9,5
32435,3,9,8
32433,3,9,8
32428,3,9,2
32424,1,9,4
32405,3,14,7
32404,3,9,8
32397,3,14,2
32393,3,8,8
32388,1,17,8
32385,3,17,4
32384,3,0,8
32378,24,17,2
32374,1,17,2
32368,3,9,8
32345,3,17,8
32343,3,5,7
32341,3,17,7
32333,3,17,8
32331,1,15,2
32328,3,9,8
32322,3,8,8
60763,25,8,2
60769,25,8,2
60760,25,8,2
60759,25,8,4
60781,25,8,2
60767,25,8,2
59691,22,2,2
59689,22,2,4
59679,22,2,2
59678,22,2,5
59675,22,2,4
59673,22,2,8
59668,22,2,2
59663,22,2,5
59662,22,8,2
59661,22,4,2
72879,19,7,5
75216,19,7,2
75215,19,7,2
78144,23,6,4
78135,23,6,4
13048,22,13,7
13047,22,4,7
13042,22,12,4
13034,22,13,4
13028,22,4,2
13022,22,13,4
12994,22,14,2
12990,22,14,4
12988,22,13,2
12986,22,14,8
12985,22,13,6
12984,22,9,2
12982,22,9,2
12981,22,9,2
12966,11,9,4
12965,22,4,2
12957,22,14,4
12956,22,14,2
12954,22,4,4
12950,22,9,4
12947,22,9,2
12933,22,9,4
80406,23,6,2
451,11,4,4
445,3,4,8
444,3,4,2
437,24,8,2
436,3,4,4
434,3,8,2
432,3,4,7
431,3,4,3
425,11,4,7
424,11,4,5
420,3,4,7
414,3,9,2
413,11,8,2
409,3,4,3
407,3,4,2
406,3,4,2
404,3,4,2
403,3,9,2
401,3,4,7
400,3,4,2
396,3,4,2
387,3,4,4
386,3,4,7
384,3,4,3
381,3,3,6
380,3,3,7
379,3,3,8
374,3,4,4
372,3,4,4
368,3,4,8
364,3,3,8
354,3,9,2
349,3,4,2
348,25,17,2
345,3,4,4
343,25,4,4
338,3,4,7
336,3,4,2
334,3,4,7
327,25,8,2
326,3,4,4
324,3,4,7
323,3,9,2
319,3,4,2
312,3,4,8
305,3,8,2
304,3,4,2
298,3,9,8
295,3,9,2
287,3,14,3
286,3,4,2
284,3,4,5
281,25,4,2
279,24,4,2
275,3,4,2
78098,21,4,8
78097,21,9,5
78092,21,15,2
66880,19,7,5
66879,19,7,8
66875,19,7,3
83265,25,12,2
83263,25,9,7
83259,25,9,2
37235,21,4,8
37234,21,4,2
37233,21,8,8
37232,21,15,4
37229,21,4,2
37228,21,8,2
37227,21,9,8
37223,21,4,2
37222,21,4,2
37226,21,9,6
37225,21,8,2
37224,21,17,8
37220,21,17,2
37219,21,8,2
37218,21,3,8
37216,21,4,4
37214,21,8,8
37212,21,9,2
37208,21,4,2
37207,21,9,4
37206,21,4,4
37205,21,8,2
37201,21,9,7
37199,21,4,2
37195,21,8,2
37190,21,8,2
4261,24,4,2
4260,25,9,2
4259,24,4,7
4257,25,9,2
4256,24,9,5
4255,24,9,3
4252,24,4,2
4248,24,9,2
4246,24,4,2
4245,24,9,2
4243,24,4,3
4242,24,4,2
4240,25,9,6
4238,25,15,4
4237,24,4,2
4231,24,9,2
4229,25,4,2
4225,24,4,4
4222,24,4,3
4223,25,4,3
4220,25,4,2
4219,25,9,2
4218,24,9,4
4212,24,4,3
4211,25,4,8
4210,25,15,2
4208,24,9,2
4202,25,15,3
4201,24,17,3
4198,25,8,2
4195,24,4,2
4191,25,4,8
4187,24,4,3
4186,24,0,5
4181,25,4,7
4176,25,14,4
4174,25,9,8
4171,24,15,2
4169,24,9,2
4167,24,9,2
4162,24,4,2
4161,24,1,2
4160,24,17,4
4155,24,4,2
4150,24,9,2
4146,25,14,2
4142,24,9,5
4141,24,9,7
4139,24,14,7
4137,25,9,2
4135,25,9,8
4130,24,9,2
4128,24,4,4
4123,24,15,2
4121,25,15,3
4120,24,9,2
4119,24,4,2
4117,24,9,2
4114,24,15,2
4111,24,9,2
4110,24,9,2
4109,24,9,2
4108,24,9,2
4107,25,9,2
4106,24,9,4
4104,25,9,2
4101,25,9,5
4100,24,15,2
4098,24,9,2
4095,24,9,2
4094,24,9,2
4091,24,4,2
4087,25,2,2
4085,25,15,2
4081,25,9,2
4077,24,4,2
4072,25,15,2
4071,25,9,4
4069,25,15,2
4068,24,15,2
4062,24,4,2
4052,24,4,2
4050,24,15,2
4049,24,4,5
4048,24,9,4
4045,25,9,3
4043,25,4,5
4042,25,17,2
4040,25,15,2
4038,25,4,2
43353,21,17,2
43352,21,17,2
43350,21,17,5
43351,21,17,2
43349,21,17,2
43348,21,17,3
43346,21,17,2
43345,21,17,3
43334,21,17,2
43337,21,17,3
43332,21,17,2
43329,21,17,2
43327,21,17,2
43314,21,17,3
43313,21,17,2
43299,21,17,5
43308,21,17,2
43304,21,17,2
43297,21,17,2
43293,21,17,2
43296,21,17,3
43295,21,17,2
43291,21,17,2
43292,21,17,3
43286,21,17,2
43282,21,17,3
43279,21,17,2
43272,21,17,3
43267,21,17,2
43266,21,17,2
43254,21,17,2
43257,21,17,2
43249,21,17,2
43250,21,17,2
43251,21,17,8
43252,21,17,2
43263,21,17,2
43246,21,17,2
43238,21,17,2
43237,21,17,2
43234,21,17,3
43232,21,17,3
43228,21,17,2
43226,21,17,2
43224,21,17,3
43218,21,17,8
43240,21,17,3
43243,21,17,3
43241,21,17,4
43216,21,17,2
43217,21,17,2
43209,21,17,3
43210,21,17,2
43206,21,17,4
43208,21,17,2
43205,21,17,2
43201,21,17,2
43204,21,17,7
43203,21,17,2
43197,21,17,2
43196,21,17,8
43194,21,4,2
43193,21,17,2
43192,21,17,2
43191,21,17,2
43190,21,17,2
43186,21,17,2
43178,21,17,2
43184,21,17,3
43183,21,17,2
43182,21,17,2
43165,21,17,2
43159,21,17,2
43148,21,17,2
43150,21,17,2
43146,21,17,2
43145,21,17,4
43141,21,17,3
43147,21,17,2
43135,21,17,2
43134,21,17,2
43133,21,17,3
43131,21,17,2
78660,1,16,4
78640,1,16,2
78639,1,16,5
78637,1,16,5
78633,1,16,2
78631,1,16,5
78629,1,16,3
78623,1,16,8
78606,1,16,7
78599,1,16,2
78596,1,16,7
78595,1,16,3
78578,1,16,2
78572,1,16,8
78571,1,16,2
78569,1,16,2
58591,24,4,4
58586,24,9,3
58579,24,15,2
58582,24,4,2
58573,24,4,2
58575,24,4,2
70889,29,4,5
70888,29,4,8
70891,29,4,5
19604,24,4,2
19602,24,4,2
19596,24,4,7
19593,24,9,4
19592,24,0,4
19590,24,14,8
19586,24,0,5
19585,24,0,8
19584,24,4,2
19583,24,9,3
19571,24,4,2
19574,24,4,4
19573,24,4,2
19572,24,4,2
19568,24,14,4
19565,24,0,2
19563,24,0,5
19557,24,0,3
19555,24,0,6
19554,24,9,2
19549,24,0,8
19540,24,4,8
19545,24,0,4
19543,24,0,8
19541,24,4,2
19537,24,8,2
19535,24,9,2
19534,24,8,2
19531,24,9,2
19524,24,4,2
19523,24,4,2
19521,24,4,2
19518,24,4,2
19517,24,4,3
19514,24,4,2
19512,24,4,5
19506,24,9,2
19501,24,9,8
19486,24,4,5
19493,24,4,2
19484,24,4,2
19481,24,0,2
19479,24,0,8
19478,24,4,3
19476,24,0,2
19473,24,4,3
19471,24,4,2
19468,24,4,2
19467,24,4,3
19464,24,4,2
19463,24,4,2
19462,24,4,6
19458,24,4,4
19454,24,9,4
19451,24,4,5
19450,24,9,4
19447,24,4,3
19446,24,4,4
19441,24,4,4
19440,24,4,8
19435,24,4,2
19429,24,4,6
19424,24,0,2
19423,24,0,3
19421,24,9,8
19418,24,2,8
19414,24,14,4
19408,25,15,2
19407,24,8,2
19405,24,4,7
19403,24,4,7
19396,24,3,2
19399,24,3,5
19400,24,3,8
19393,24,4,6
19392,24,4,2
19390,24,9,2
19385,24,4,2
19383,24,1,2
19378,24,4,3
19381,24,4,2
19379,24,4,2
19377,24,4,3
19376,24,4,8
19375,24,8,7
19368,24,4,4
19365,24,4,3
19363,24,0,8
19361,24,4,3
19360,24,4,3
19356,24,4,2
19357,24,4,4
19354,24,4,2
19352,24,9,8
19349,25,9,8
19348,24,9,8
19347,24,9,2
19340,25,9,2
19339,24,9,5
19338,24,9,2
19336,24,9,8
19323,24,9,2
19321,24,4,4
19319,24,14,8
19313,24,8,2
19308,24,0,6
19312,24,0,8
19310,24,0,2
19309,24,0,4
19305,24,9,4
19304,24,9,8
19301,24,9,4
19299,24,4,2
19296,24,14,5
19297,24,9,7
19295,24,14,6
19294,24,9,4
19293,24,9,8
19292,24,9,2
19287,24,9,4
19286,24,9,2
19284,24,4,7
19280,24,9,7
19278,24,9,4
19271,24,4,4
19269,24,8,2
19267,24,8,2
19261,24,0,3
19258,24,4,2
19251,24,4,2
19255,24,4,3
19247,24,9,4
19245,24,4,2
19243,24,8,2
19241,24,9,2
19239,24,4,7
19237,24,9,2
19235,24,9,5
19233,24,4,2
19232,24,9,2
19224,24,9,8
19220,24,4,2
19214,24,9,2
19208,24,9,8
19207,24,9,8
19205,24,9,4
19201,24,3,8
19194,24,4,4
19191,24,4,2
19183,24,4,2
19179,24,4,2
19178,24,4,5
19173,24,4,7
19166,24,4,2
19157,24,4,2
19150,24,4,8
19152,24,14,3
19136,24,4,2
19137,24,4,6
19133,24,4,2
19124,24,4,2
19121,24,4,4
19117,24,4,8
19111,24,9,8
19110,24,4,8
19108,24,9,8
19105,24,4,2
19104,24,4,2
19103,24,9,5
19086,24,0,3
19085,24,8,2
19083,24,8,2
19081,24,0,2
19076,24,4,4
19075,24,4,3
19069,24,4,5
19065,24,4,2
19061,24,4,8
19062,24,4,6
19057,24,4,3
19054,24,4,8
19058,24,4,8
19032,24,0,2
19043,24,0,8
19046,24,0,3
19042,24,4,4
19041,24,14,8
19040,24,0,4
19037,24,0,4
19031,24,0,4
19034,24,0,2
19028,24,0,2
19025,24,0,3
19027,24,0,8
19024,24,0,2
19021,24,9,2
19019,25,9,4
19016,24,4,2
72858,21,17,2
72868,21,10,2
72863,21,17,2
72867,21,8,2
72861,21,10,2
72865,21,4,2
72866,21,8,2
72870,21,10,2
72856,21,10,4
72859,21,17,2
72862,21,17,2
72855,21,8,2
80562,23,6,8
83967,28,12,2
83953,13,3,2
83956,13,9,2
83943,13,13,6
79647,4,15,8
76432,22,3,2
76436,18,9,8
56353,9,9,2
42105,9,12,2
42096,9,12,8
42095,9,12,4
42090,9,12,4
42079,9,12,8
42076,9,12,8
42073,9,12,2
42068,9,12,2
42054,9,9,2
42051,9,9,2
42048,9,9,4
42046,9,9,2
42008,9,12,4
70272,14,9,2
70269,14,9,5
70267,14,9,2
70266,14,9,8
70265,14,9,2
70263,14,9,2
70284,14,9,5
70254,14,9,8
70253,14,9,2
70252,14,9,4
70250,14,9,2
70287,14,9,4
70245,14,9,8
70243,14,9,2
70236,14,9,2
70235,14,9,2
70231,14,9,8
70226,14,9,2
70222,14,9,2
70223,14,9,3
70220,14,9,7
70213,14,9,2
70211,14,9,8
70202,14,9,5
70200,14,9,2
70195,14,9,2
70193,14,9,4
70278,14,9,8
70279,14,9,2
70190,14,9,5
70185,14,9,2
70184,14,9,2
70178,14,9,5
70175,14,9,2
54749,8,12,4
54744,8,12,2
54743,8,12,8
54734,8,12,4
54718,8,12,8
54713,8,12,4
78936,3,9,4
78925,3,0,5
78920,3,1,5
78919,3,15,3
78918,3,15,8
57660,3,9,7
57654,3,4,2
57652,3,4,2
57648,3,2,3
57646,3,15,7
57641,3,1,7
57640,3,4,8
57236,4,9,8
57235,4,9,2
57624,3,9,3
57620,3,9,8
57619,3,9,5
57610,3,15,3
29632,2,9,2
29630,2,17,7
29626,2,9,8
29623,2,9,2
29620,2,9,2
29619,2,9,5
29598,2,12,4
29588,2,9,2
29583,2,9,6
29575,2,9,8
29573,2,9,8
29566,2,9,8
29560,2,9,2
29559,2,9,7
29558,2,9,7
29548,2,13,4
29544,2,4,4
29529,2,9,2
29527,2,9,3
29518,2,9,8
29516,2,13,3
29511,2,3,8
29510,2,9,4
29509,2,9,7
29506,2,9,5
29505,2,9,5
19015,7,8,5
19004,29,4,4
18997,29,9,5
62504,7,9,8
18982,7,9,2
18979,29,9,8
73606,19,7,7
73616,19,7,7
84642,5,7,2
84640,5,10,8
84639,5,6,2
84636,5,6,8
84633,5,7,8
84632,5,7,4
84630,5,7,8
84629,5,10,8
60863,22,9,2
60862,22,4,2
60874,22,4,2
60858,22,4,3
60856,22,16,2
60850,22,9,2
60849,22,4,6
53019,2,4,4
53020,2,4,2
53017,2,4,8
53008,2,4,3
53006,2,4,5
53005,2,4,7
52996,2,4,5
52995,2,4,4
52992,2,4,2
52993,2,4,3
52987,2,8,4
52985,2,4,5
52984,2,8,2
52981,2,4,8
52980,2,4,2
52979,2,4,2
52978,2,4,4
52976,2,4,2
52974,2,4,2
52973,2,4,2
52971,2,13,7
52970,2,4,3
52969,2,4,3
52967,2,4,2
52963,2,4,8
52962,2,15,6
52960,2,4,8
52958,2,4,2
7283,29,9,3
7282,29,4,6
7279,29,4,2
7278,29,4,4
7277,29,9,5
7275,29,9,7
7269,21,17,2
7266,21,8,2
7261,21,4,7
7260,21,8,2
7255,21,10,2
7254,21,4,2
7253,29,9,2
7252,29,4,5
7248,29,4,3
7245,29,4,2
7243,29,8,2
7241,29,5,5
7239,21,4,2
7238,29,4,5
7235,29,4,2
7234,29,4,2
7227,21,8,2
7226,21,8,2
7225,21,9,8
7222,21,10,2
7218,21,10,2
7210,21,10,2
7206,21,4,2
7200,29,0,4
7199,29,1,6
7198,21,8,2
7192,29,4,5
7187,21,17,4
7184,29,2,2
7183,29,2,5
7180,21,4,2
7177,29,9,2
7174,21,9,2
7169,29,14,4
7164,25,9,2
7161,29,4,5
7159,21,4,2
7156,29,4,3
7155,29,9,5
7154,29,4,2
7144,21,0,5
7145,25,14,8
7140,29,4,3
7136,25,8,2
7131,29,4,4
7120,25,9,2
7121,21,9,8
7115,25,9,8
7113,21,8,2
7112,29,4,2
7111,21,17,3
7107,21,8,2
7104,21,8,2
7102,21,8,4
7103,21,8,2
7097,21,8,2
7083,21,8,2
7074,25,14,7
7070,25,8,2
7066,29,2,4
7065,21,15,8
7064,21,17,2
7060,21,10,2
7057,21,10,2
7052,25,8,2
7049,21,17,5
7047,29,4,4
7046,29,4,2
7042,21,1,2
7038,25,11,2
7035,29,4,2
7033,25,8,2
7027,21,10,2
7025,29,4,5
7022,21,8,8
7021,21,10,8
7015,21,8,2
7014,21,8,2
7009,29,4,2
7007,29,4,8
7004,21,8,2
7001,21,14,8
6999,25,9,2
6995,21,10,2
6992,21,17,2
6987,29,4,5
6984,25,8,2
6979,29,4,5
79213,7,7,8
79223,10,6,3
46644,3,3,7
46642,3,4,7
46641,3,9,8
28800,22,9,2
28796,22,13,2
28788,22,4,7
28786,22,4,2
28779,22,4,2
28774,22,14,4
28771,22,12,2
28766,22,4,5
28765,22,9,8
28763,22,14,4
28759,22,4,3
28757,22,12,7
28754,22,14,2
28734,22,9,4
28733,22,9,8
28729,22,9,4
28726,22,9,4
28716,22,9,2
28715,22,9,2
28714,22,13,8
28708,22,9,5
28704,22,9,3
28700,22,14,8
28699,22,14,4
28694,22,4,4
28692,22,14,5
28684,22,9,4
28679,22,14,2
28674,22,9,4
28672,22,14,2
28670,22,14,4
28664,22,9,8
28656,22,9,8
28654,22,9,4
74871,10,6,8
74873,10,6,8
73649,23,6,6
73646,10,6,2
73644,10,6,8
73643,10,6,8
66964,17,6,8
66963,17,6,8
66955,17,6,8
83550,10,6,4
83548,10,6,8
31675,17,10,2
31673,17,10,4
31648,17,6,8
31660,17,10,3
31642,17,10,7
31633,17,6,3
31592,17,6,5
31590,17,6,7
31579,17,6,6
67008,17,6,2
57892,3,17,2
66943,3,1,2
57887,3,8,2
57883,3,9,8
57901,3,8,8
57893,3,8,2
57884,3,1,2
751,28,12,2
730,13,12,8
768,28,13,2
737,13,12,7
736,28,13,7
767,13,12,4
76029,3,13,8
76036,3,15,3
76033,21,17,2
76030,3,4,7
67384,3,4,4
67413,21,17,4
67409,3,9,2
67412,25,9,2
67392,3,15,2
67393,25,15,2
67388,3,4,2
67402,3,9,6
67406,3,9,2
67410,21,4,4
67391,3,9,5
67394,25,4,4
67382,21,4,4
67403,3,9,2
57804,24,8,2
57802,24,17,3
57801,24,8,2
57795,24,8,2
57794,24,8,4
57779,24,8,2
57776,24,8,2
57774,24,17,4
57770,24,17,2
57761,24,17,8
57759,24,8,2
59017,22,17,2
58980,22,17,2
58998,22,17,2
58986,22,17,2
58970,22,17,2
58967,22,17,2
59026,22,8,2
81836,2,15,2
57820,2,12,3
57824,2,9,2
57818,2,9,5
57815,2,9,2
57809,2,9,8
73109,25,15,6
73104,25,15,3
73105,25,15,2
73103,25,15,8
73111,25,9,2
75449,21,10,2
75472,21,8,2
75473,21,8,8
75452,21,17,2
75498,21,10,2
75499,21,10,2
75453,21,4,4
75480,21,15,2
75497,21,10,2
75481,21,4,3
75493,21,8,2
75489,21,15,2
75483,21,0,5
75486,21,8,2
75459,21,10,2
75458,21,16,2
75469,21,15,2
75468,21,4,5
75461,21,8,2
76864,21,10,2
75465,21,2,5
75471,21,8,2
75463,21,15,4
75476,21,8,2
73952,25,9,2
69929,25,4,8
73951,25,4,2
69927,25,4,5
73950,25,4,2
73949,25,4,3
69925,25,4,2
69926,25,9,2
73947,25,9,5
69923,25,9,5
73945,25,4,2
69920,25,4,8
69919,25,4,6
69914,25,4,8
75821,3,17,7
76127,22,4,4
76125,22,9,5
76124,22,9,2
76126,22,9,2
76119,22,9,2
64266,29,16,5
64267,29,7,8
75269,25,10,2
75266,25,8,8
75262,24,8,2
75257,25,17,2
75246,24,15,4
75247,24,4,2
75253,24,4,4
75263,24,17,2
75256,24,4,8
75284,25,4,2
75252,24,4,2
75274,25,10,2
75264,24,17,2
75244,25,17,2
75267,25,17,4
75259,24,8,2
75250,25,8,2
58556,25,8,2
58535,25,8,2
58547,25,8,2
58540,25,4,2
58539,25,8,2
58545,25,2,2
58538,25,2,2
58536,25,2,2
84682,17,6,5
84681,17,6,5
84680,17,6,8
84679,17,6,8
84676,17,6,2
84666,17,6,6
84663,17,6,8
84657,17,6,8
84655,17,6,8
84649,17,6,2
84648,17,6,8
74487,25,9,8
74482,25,4,2
74481,25,9,8
74478,25,4,2
64806,23,6,2
64779,23,6,7
65305,17,6,8
81472,19,7,3
81468,19,7,2
81467,19,6,5
81466,19,17,7
74836,23,6,8
74835,23,6,5
74832,23,6,2
74831,23,6,8
74842,23,6,8
74840,23,6,2
74838,23,6,5
74827,23,6,2
79400,23,6,8
18969,24,17,2
18967,24,17,2
18966,24,17,2
18965,24,17,2
18960,24,9,2
18959,24,10,2
18955,24,8,2
18952,24,4,2
18948,24,8,2
18946,24,10,2
18937,24,8,3
18933,24,8,2
18931,24,8,2
18932,24,8,2
18923,24,10,2
18920,24,17,2
18919,24,8,2
18909,24,8,7
18882,24,17,6
18904,24,17,2
18903,24,17,7
18901,24,17,2
18894,24,17,4
18889,24,17,8
18888,24,17,4
18880,24,17,2
18866,24,10,2
18878,24,10,4
18874,24,10,6
18873,24,10,3
18868,24,10,2
18872,24,10,2
18863,24,10,2
18852,24,10,2
18855,24,10,2
18783,24,10,2
18782,24,10,2
18849,24,10,2
18848,24,10,2
18846,24,10,8
18831,24,10,2
18817,24,10,2
18814,24,10,2
18812,24,10,2
18810,24,10,2
18807,24,10,2
18805,24,10,2
18804,24,10,2
18801,24,10,2
18799,24,10,2
18779,24,10,2
18850,24,10,2
18832,24,10,2
18841,24,10,2
18838,24,10,2
18835,24,10,3
18833,24,10,2
18826,24,10,2
18824,24,10,2
18829,24,10,2
18818,24,10,2
18793,24,10,2
18776,24,10,2
18791,24,10,2
18790,24,10,2
18787,24,10,2
18778,24,10,2
18773,24,8,2
18769,24,8,2
18765,24,8,2
18762,24,17,2
18760,24,17,2
18756,24,17,3
18754,24,17,2
18751,24,9,2
18724,24,8,2
18750,24,8,2
18749,24,17,4
18742,24,8,8
18735,24,8,2
18739,24,8,2
18731,24,8,2
18728,24,8,2
18720,24,10,2
18718,24,10,2
18716,24,8,2
18717,24,8,2
18708,24,8,2
18698,24,8,2
18697,24,8,2
18696,24,8,2
18694,24,8,2
18692,24,8,2
18690,24,8,2
18687,24,10,2
18667,24,8,3
18666,24,8,2
18664,24,8,8
18653,24,8,2
18651,24,8,2
18650,24,8,2
18649,24,8,2
18648,24,8,2
18643,24,8,2
18641,24,9,2
18639,24,8,2
18636,24,8,4
18635,24,8,2
18631,24,8,2
18630,24,8,2
18628,24,17,2
18685,24,8,2
18625,24,8,2
18619,24,8,2
18617,24,17,3
18612,24,8,2
18605,24,8,2
18603,24,8,2
18604,24,8,2
18601,24,8,4
18599,24,8,2
18597,24,8,2
18596,24,8,4
18595,24,17,2
18594,24,17,4
18589,24,1,2
18586,24,1,2
18570,24,8,2
18564,24,8,2
18563,24,8,2
18559,24,8,3
18558,24,17,2
18556,24,8,2
18554,24,8,2
18553,24,8,2
18550,24,8,3
18547,24,17,2
18546,24,4,4
18540,24,8,6
18532,24,4,7
18537,24,8,2
18684,24,8,2
18526,24,8,2
18519,24,4,2
18516,24,8,2
18513,24,8,2
18512,24,8,7
18510,24,17,2
18505,24,8,2
18503,24,17,2
18497,24,8,8
18488,25,4,2
18489,24,4,2
18682,24,17,2
18681,24,17,2
18679,24,17,2
18680,24,17,2
18484,24,8,2
18483,24,8,6
18459,24,8,2
18468,24,8,3
18469,24,8,2
18467,24,8,7
18465,24,8,2
18482,24,8,3
18477,24,8,8
18476,24,8,2
18475,24,8,8
18458,24,8,2
18453,24,8,2
18450,24,8,2
18447,24,8,2
18448,24,8,8
18446,24,17,2
18444,24,8,4
18442,24,17,2
18437,24,8,2
18432,24,17,2
18418,24,4,2
18422,24,8,2
18423,24,8,2
18421,24,8,2
18420,24,8,8
18419,24,8,2
18417,24,15,2
18415,24,8,8
18414,24,8,2
18413,24,8,2
18410,24,8,2
18403,24,17,2
18406,24,17,3
18405,24,17,2
18400,24,4,2
18401,24,4,2
18396,24,17,2
18391,24,8,2
18389,24,8,2
18388,24,8,2
18380,25,17,2
18370,24,17,2
18368,24,17,2
18364,24,4,4
18363,24,17,3
18361,24,4,2
18360,24,17,2
18357,24,8,2
18356,24,8,2
18344,24,8,3
18342,24,8,2
18343,24,8,2
18340,24,8,2
18339,24,8,2
18336,24,8,2
18335,24,8,2
18333,24,8,2
18330,24,8,2
18328,24,4,2
18324,24,8,2
18314,24,8,8
18318,24,8,2
18317,24,8,2
18316,24,8,2
18310,24,8,3
18309,24,8,6
18307,24,17,2
18286,24,8,2
18294,24,8,8
18292,24,8,2
18291,24,8,2
18289,24,8,8
18288,24,4,2
18281,24,8,2
18279,24,17,2
18278,24,17,4
18277,24,8,4
18271,24,8,2
18272,24,8,4
18273,24,8,2
18270,24,8,2
18269,24,8,2
18268,24,8,2
18265,24,3,2
18264,24,3,8
18258,24,8,2
18257,24,8,2
18252,24,8,2
18251,24,17,2
18250,24,17,2
18248,24,17,2
18236,24,17,2
18245,24,17,8
18244,24,17,4
18243,24,17,2
18235,24,17,2
18224,24,8,7
18219,24,17,2
18216,24,17,4
18222,24,17,2
18209,24,17,8
18207,24,17,2
18192,24,8,2
18190,24,8,4
18189,24,8,2
18187,24,8,2
18184,24,8,2
18182,24,8,2
18180,24,8,2
18179,24,8,2
18178,24,17,2
18176,24,8,2
18175,24,8,2
18173,24,17,2
18168,24,8,2
18164,24,10,2
18163,24,10,2
18161,24,8,4
18160,24,8,2
18157,24,4,2
18156,24,8,2
18155,24,8,2
18153,24,9,4
18152,24,9,5
18150,24,9,5
18148,24,9,2
18147,24,9,4
18145,24,9,2
18144,24,9,2
18142,24,17,3
18972,24,8,2
18130,24,8,8
18128,24,8,2
18126,24,8,2
18125,24,8,3
18117,24,8,2
18110,24,15,8
18109,24,8,6
18106,24,8,2
18102,24,10,2
18101,24,10,2
18100,24,8,3
18099,24,8,2
18097,24,8,2
18092,24,17,8
18090,24,8,2
18085,24,8,3
18082,24,17,2
18084,24,17,2
18083,24,17,4
18079,24,17,2
18078,24,17,2
